orgnr,wikidata_item,wikidata_label
5569280380,http://www.wikidata.org/entity/Q25387724,Bonava
5569282949,http://www.wikidata.org/entity/Q134731947,Q134731947
5569288094,http://www.wikidata.org/entity/Q111490641,Meta Film Stockholm
5569292930,http://www.wikidata.org/entity/Q111442901,Bokförlaget Mormor
5569297681,http://www.wikidata.org/entity/Q108598681,Östgöta Begravningsbyrå AB
5569301541,http://www.wikidata.org/entity/Q4955380,Braganza
5569306979,http://www.wikidata.org/entity/Q90828373,Gymnasieskolor i Syd AB
5569309825,http://www.wikidata.org/entity/Q90883304,Iqra Utbildning AB
5569320681,http://www.wikidata.org/entity/Q10469727,Designgymnasiet i Sverige AB
5569320699,http://www.wikidata.org/entity/Q90823698,AcadeMedia fria grundskolor AB
5569325342,http://www.wikidata.org/entity/Q91012985,Attendo International AB
5569330383,http://www.wikidata.org/entity/Q112679365,Lucky Dogs
5569347510,http://www.wikidata.org/entity/Q90822048,ASKOLOM AB
5569360828,http://www.wikidata.org/entity/Q116432514,Folktandvården Skåne
5569363426,http://www.wikidata.org/entity/Q65194864,SUP46
5569369688,http://www.wikidata.org/entity/Q108170167,StreamStone AB
5569377079,http://www.wikidata.org/entity/Q91020345,JFBH Utbildnings AB
5569405490,http://www.wikidata.org/entity/Q20954140,Splay Networks
5569454340,http://www.wikidata.org/entity/Q91007909,Livslinjen Terapi och Konsult Sverige AB
5569487662,http://www.wikidata.org/entity/Q108339822,LL Venue Fastigheter AB
5569516742,http://www.wikidata.org/entity/Q90882842,Mälardalens Ridgymnasium AB
5569517088,http://www.wikidata.org/entity/Q99485271,Njutafilms
5569528150,http://www.wikidata.org/entity/Q136805126,Microsoft Sweden 1172
5569532012,http://www.wikidata.org/entity/Q91111177,Svartådalens Skola AB
5569568180,http://www.wikidata.org/entity/Q90883625,Sparreholms Utbildning Ab (Svb)
5569568776,http://www.wikidata.org/entity/Q91110747,AS 3B Holding AB
5569572315,http://www.wikidata.org/entity/Q90883080,Järvaskolan AB
5569577371,http://www.wikidata.org/entity/Q91111182,VEJT Consulting AB
5569583197,http://www.wikidata.org/entity/Q90883029,Pops Academy AB
5569587297,http://www.wikidata.org/entity/Q91013277,Centralen Holding AB
5569617003,http://www.wikidata.org/entity/Q108598497,Fenix Begravning
5569619975,http://www.wikidata.org/entity/Q91013470,Grehson Group AB
5569638991,http://www.wikidata.org/entity/Q4686399,Advania
5569645111,http://www.wikidata.org/entity/Q116725196,Northbound Music Group
5569658718,http://www.wikidata.org/entity/Q110940427,Snowcloud Films
5569662975,http://www.wikidata.org/entity/Q56301211,ICA Försäkring AB
5569668360,http://www.wikidata.org/entity/Q107452450,Myteri förlag
5569668618,http://www.wikidata.org/entity/Q92101946,Food for Progress Sweden AB
5569675720,http://www.wikidata.org/entity/Q90836743,Humlegården Utbildning & Förvaltning AB
5569693111,http://www.wikidata.org/entity/Q2350742,Stockholm Vatten och Avfall
5569712002,http://www.wikidata.org/entity/Q55759020,NA-KD
5569712424,http://www.wikidata.org/entity/Q60354586,Hazelight Studios
5569721110,http://www.wikidata.org/entity/Q1524904,Gina Tricot
5569726705,http://www.wikidata.org/entity/Q91021359,Team Olivia Group AB
5569735730,http://www.wikidata.org/entity/Q63167477,Storyfire
5569740300,http://www.wikidata.org/entity/Q91021257,Cayon AB
5569742116,http://www.wikidata.org/entity/Q30260884,Energiforsk
5569769630,http://www.wikidata.org/entity/Q91013088,Mångården Holding AB
5569777674,http://www.wikidata.org/entity/Q108598437,Lavendla
5569786568,http://www.wikidata.org/entity/Q123589797,Dupp Film
5569805269,http://www.wikidata.org/entity/Q56300542,Altinget
5569817660,http://www.wikidata.org/entity/Q93559269,Samhällsbyggnadsbolaget i Norden AB
5569853285,http://www.wikidata.org/entity/Q100329118,Candela Technology AB
5569863433,http://www.wikidata.org/entity/Q90882984,Academy Of Retail And Business Education Kristianstad AB
5569874992,http://www.wikidata.org/entity/Q127805297,AVB Production
5569880106,http://www.wikidata.org/entity/Q91007448,Rappexo AB
5569911158,http://www.wikidata.org/entity/Q91104914,Gothiagymnasiet Sverige AB
5569912834,http://www.wikidata.org/entity/Q105700111,Vargas Holding AB
5569947822,http://www.wikidata.org/entity/Q132180724,Breakit
5569990160,http://www.wikidata.org/entity/Q90883011,Individ Och Familjeinsatser (Iofi) AB
5569992224,http://www.wikidata.org/entity/Q91111189,Framtidens Skolor i Västernorrland AB
5569994469,http://www.wikidata.org/entity/Q99529042,OVPN
5569997520,http://www.wikidata.org/entity/Q91017120,Wejshag Invest AB
5569998932,http://www.wikidata.org/entity/Q90882854,Olinsgymnasiet I Skara AB
5590000906,http://www.wikidata.org/entity/Q90883610,Nya Kastets Skola AB
5590025846,http://www.wikidata.org/entity/Q30644872,Raw Fury
5590038534,http://www.wikidata.org/entity/Q106998607,iMatrics
5590052931,http://www.wikidata.org/entity/Q113458913,Grand Slam Filmproduktion
5590053723,http://www.wikidata.org/entity/Q90882741,Hudiksvalls Gymnasieskola AB
5590085204,http://www.wikidata.org/entity/Q122389093,Avanti Film
5590103130,http://www.wikidata.org/entity/Q112223264,Honesta AB
5590105218,http://www.wikidata.org/entity/Q18244702,Nordic Cinema Group
5590120324,http://www.wikidata.org/entity/Q91111199,Campus Järfälla AB
5590143730,http://www.wikidata.org/entity/Q10489162,Espresso House
5590144423,http://www.wikidata.org/entity/Q112843842,Stockholm Postproduction
5590156815,http://www.wikidata.org/entity/Q91022375,Vyvision AB
5590158894,http://www.wikidata.org/entity/Q28913869,Northvolt
5590215785,http://www.wikidata.org/entity/Q136849543,Dagens Vimmerby
5590244579,http://www.wikidata.org/entity/Q90829130,RE Skolor AB
5590247374,http://www.wikidata.org/entity/Q91109995,Lumia Education AB
5590250949,http://www.wikidata.org/entity/Q90882992,Friskolan Öland AB
5590258108,http://www.wikidata.org/entity/Q90882709,Honesta Gymnasieskolor AB
5590267885,http://www.wikidata.org/entity/Q11853322,Attendo AB
5590284625,http://www.wikidata.org/entity/Q91013666,Kordelia Utbildning AB
5590290945,http://www.wikidata.org/entity/Q116729332,Northbound Management
5590306964,http://www.wikidata.org/entity/Q90883268,Profilfriskolan Excel AB (svb)
5590328760,http://www.wikidata.org/entity/Q90827155,International Swedish School AB
5590345178,http://www.wikidata.org/entity/Q90883097,Småskolan Pedagogik I Sverige AB
5590350129,http://www.wikidata.org/entity/Q91005560,AXB Education AB
5590370143,http://www.wikidata.org/entity/Q116729326,Northbound Publishing
5590376389,http://www.wikidata.org/entity/Q106920620,Appell förlag
5590385885,http://www.wikidata.org/entity/Q90882377,Lära I Norrort AB
5590387154,http://www.wikidata.org/entity/Q91013317,Malmö Pingstförsamling Förvaltnings AB
5590411962,http://www.wikidata.org/entity/Q91106024,Moderna Bemanning Rekrytering & Konsult i Malmö AB
5590415591,http://www.wikidata.org/entity/Q91104916,Amerikanska Gymnasiet i Sverige AB
5590434766,http://www.wikidata.org/entity/Q90883281,Rävemåla Friskola AB
5590439435,http://www.wikidata.org/entity/Q64018632,Antrophia Rederi AB
5590468624,http://www.wikidata.org/entity/Q90882140,Ebba Braheskolan AB
5590474481,http://www.wikidata.org/entity/Q90883248,Sandvikens Friskola AB
5590474515,http://www.wikidata.org/entity/Q91006391,AlmaWoll AB
5590475611,http://www.wikidata.org/entity/Q90882823,Naturbruk Väst AB
5590478300,http://www.wikidata.org/entity/Q108550602,Hagström konsult AB
5590481072,http://www.wikidata.org/entity/Q90828364,Watma Group AB
5590482021,http://www.wikidata.org/entity/Q10498934,Fri Press förlag
5590488465,http://www.wikidata.org/entity/Q90882801,Strömma Naturbrukscentrum AB
5590488796,http://www.wikidata.org/entity/Q112324345,Bokförlaget Arena
5590489760,http://www.wikidata.org/entity/Q90882847,Academy Of Music And Business Education Vara AB
5590504964,http://www.wikidata.org/entity/Q106590656,Indio Cinema AB
5590504972,http://www.wikidata.org/entity/Q106387126,Bio Roy i Göteborg AB
5590569389,http://www.wikidata.org/entity/Q59519848,FOSSID AB
5590583497,http://www.wikidata.org/entity/Q96761856,Gradient Descent
5590584826,http://www.wikidata.org/entity/Q117067610,Synact Pharma
5590600770,http://www.wikidata.org/entity/Q110286728,Louise Bäckelin förlag
5590602628,http://www.wikidata.org/entity/Q10404267,Alastor Press
5590664412,http://www.wikidata.org/entity/Q90819662,Jan Vikström Holding AB
5590667605,http://www.wikidata.org/entity/Q29042719,Saminvest
5590687207,http://www.wikidata.org/entity/Q116761391,Freebird entertainment
5590689559,http://www.wikidata.org/entity/Q91111391,Skolarum Sverige AB
5590692223,http://www.wikidata.org/entity/Q90883657,Söderhamn Knowledge AB
5590701545,http://www.wikidata.org/entity/Q99803333,Jocke & Jonna
5590728316,http://www.wikidata.org/entity/Q104437953,Luminor Group AB
5590729124,http://www.wikidata.org/entity/Q104629002,Unicus
5590732581,http://www.wikidata.org/entity/Q96341300,DoubleMoose Games
5590760921,http://www.wikidata.org/entity/Q106580378,Kinematografen St Erik AB
5590784285,http://www.wikidata.org/entity/Q91021117,Empatea AB
5590816970,http://www.wikidata.org/entity/Q117319991,Lsjbot AB
5590854872,http://www.wikidata.org/entity/Q105979056,Cinema Design in Sweden AB
5590877493,http://www.wikidata.org/entity/Q106515629,Chin Lit
5590878871,http://www.wikidata.org/entity/Q106872333,Flo förlag
5590903893,http://www.wikidata.org/entity/Q125629628,Solsidan Produktion
5590933338,http://www.wikidata.org/entity/Q91111522,Sveaskolan Stockholm AB
5590934575,http://www.wikidata.org/entity/Q136564335,Meds Apotek
5590935176,http://www.wikidata.org/entity/Q127659652,Savelend
5590945852,http://www.wikidata.org/entity/Q90882271,Josua Education AB
5590953278,http://www.wikidata.org/entity/Q91106039,Scandinavian College Dalarna AB
5590966460,http://www.wikidata.org/entity/Q91111678,Vänskapsskolan i Halmstad AB
5590981055,http://www.wikidata.org/entity/Q91111788,Nya Skolan Sverige AB
5591015952,http://www.wikidata.org/entity/Q90825848,Discipulus AB
5591023261,http://www.wikidata.org/entity/Q90883931,Helleborusskolan Österåker AB
5591043798,http://www.wikidata.org/entity/Q90883212,Apolloniosskolan AB
5591058671,http://www.wikidata.org/entity/Q107325261,Örnen och kråkan
5591072110,http://www.wikidata.org/entity/Q49099013,Teg Publishing
5591104855,http://www.wikidata.org/entity/Q91008205,Villbergagruppen AB
5591115307,http://www.wikidata.org/entity/Q87449637,Eleda Group
5591153803,http://www.wikidata.org/entity/Q90835357,Dibber Sverige AB
5591154744,http://www.wikidata.org/entity/Q56300858,Q56300858
5591167969,http://www.wikidata.org/entity/Q90819550,Lärande Förvaltning i Sverige AB
5591198220,http://www.wikidata.org/entity/Q91105357,Svea Education AB
5591204101,http://www.wikidata.org/entity/Q90882731,Helsingborgs Sportgymnasium AB
5591246847,http://www.wikidata.org/entity/Q55391931,Viaplay Group
5591273809,http://www.wikidata.org/entity/Q90827445,Almwik Education AB
5591363998,http://www.wikidata.org/entity/Q113125981,Phelecan Films
5591364905,http://www.wikidata.org/entity/Q91106053,American International School of Sweden AB
5591390728,http://www.wikidata.org/entity/Q117307623,Thunderful Development
5591394696,http://www.wikidata.org/entity/Q134973137,Q134973137
5591438618,http://www.wikidata.org/entity/Q90828084,Raoul Wallenbergskolorna Skaraborg AB
5591438840,http://www.wikidata.org/entity/Q91111904,Vårfruberga Utbildning AB
5591440697,http://www.wikidata.org/entity/Q90825403,Sedibus AB
5591454672,http://www.wikidata.org/entity/Q124200914,Smedjebackens Kommuns Förvaltnings AB
5591464895,http://www.wikidata.org/entity/Q111995152,Cognita Fastigheter AB
5591506588,http://www.wikidata.org/entity/Q106579877,Nordisk Film Biografer Sverige AB
5591506729,http://www.wikidata.org/entity/Q91022369,Bergmossen AB
5591537153,http://www.wikidata.org/entity/Q115761652,FLX Feature
5591585657,http://www.wikidata.org/entity/Q65682578,Vendels förlag
5591595011,http://www.wikidata.org/entity/Q121321808,Iris Film
5591595730,http://www.wikidata.org/entity/Q114243326,Debricked
5591618342,http://www.wikidata.org/entity/Q91019128,Gästrike Företagsutveckling AB
5591640726,http://www.wikidata.org/entity/Q108853248,The National Black Theatre of Sweden
5591647770,http://www.wikidata.org/entity/Q136832312,Mad Men Media
5591658975,http://www.wikidata.org/entity/Q91020443,Montessori Förskolor och Skolor i Sverige AB
5591668248,http://www.wikidata.org/entity/Q91104910,British International Schools of Sweden AB
5591715635,http://www.wikidata.org/entity/Q107405835,Lil’Lit förlag
5591728596,http://www.wikidata.org/entity/Q131618191,Greveholm Games
5591760342,http://www.wikidata.org/entity/Q90883538,Vår Fru AB
5591874168,http://www.wikidata.org/entity/Q117509177,Ludvika Kommun Stadshus AB
5591902431,http://www.wikidata.org/entity/Q113496170,Tech Invest North AB
5591905244,http://www.wikidata.org/entity/Q91111998,Prolympia Helsingborg AB
5591928527,http://www.wikidata.org/entity/Q111902341,Scandinavian Content Group
5591946909,http://www.wikidata.org/entity/Q91112106,RM Education AB
5591948087,http://www.wikidata.org/entity/Q117531275,Köping Rådhus AB
5591966675,http://www.wikidata.org/entity/Q124407155,Hemsol Group AB
5591970396,http://www.wikidata.org/entity/Q90828356,Watma Education AB
5592053127,http://www.wikidata.org/entity/Q132233165,Lydén Distillery
5592074958,http://www.wikidata.org/entity/Q95749675,Connect Bus Trönderbilene
5592107535,http://www.wikidata.org/entity/Q10404803,Aleris
5592145147,http://www.wikidata.org/entity/Q123417462,Ett Kompisgäng
5592239965,http://www.wikidata.org/entity/Q117534247,Strängnäs kommunföretag
5592259666,http://www.wikidata.org/entity/Q106514513,Allente
5592284433,http://www.wikidata.org/entity/Q103843018,Heimstaden Bostad Invest 12
5592304199,http://www.wikidata.org/entity/Q125857294,Lunds Rådhus AB
5592324825,http://www.wikidata.org/entity/Q120199809,2030-sekretariatet
5592340474,http://www.wikidata.org/entity/Q111340108,Lidingö Gymnasium AB
5592412513,http://www.wikidata.org/entity/Q127428846,Latitude 65
5592518632,http://www.wikidata.org/entity/Q120208613,The Bacon Hospital
5592561228,http://www.wikidata.org/entity/Q108142766,Klingsbergs Förlag AB
5592642895,http://www.wikidata.org/entity/Q112847471,Concha Productions
5592683097,http://www.wikidata.org/entity/Q108598394,Lugnets Begravningsbyrå
5592737497,http://www.wikidata.org/entity/Q108143259,Svensk OrgelService
5592768591,http://www.wikidata.org/entity/Q125857358,Ängelholms Stadshus AB
5592782774,http://www.wikidata.org/entity/Q126367344,Truecaller
5592825029,http://www.wikidata.org/entity/Q116972593,Creative Society Production
5592917982,http://www.wikidata.org/entity/Q136756671,Q136756671
5592931587,http://www.wikidata.org/entity/Q118321739,Wallenberg Investments
5592962293,http://www.wikidata.org/entity/Q106580980,Datastory
5592986409,http://www.wikidata.org/entity/Q114338105,Openers
5592990765,http://www.wikidata.org/entity/Q130729855,Strive Stories
5593034753,http://www.wikidata.org/entity/Q135985915,Adtraction
5593131468,http://www.wikidata.org/entity/Q10495170,Film Stockholm
5593209801,http://www.wikidata.org/entity/Q135326174,Q135326174
5593220048,http://www.wikidata.org/entity/Q113496225,Zpark Energy Systems AB
5593221871,http://www.wikidata.org/entity/Q109456705,Not Free Beer AB
5593274524,http://www.wikidata.org/entity/Q131389334,Lucky Sport Cycling Team
5593325185,http://www.wikidata.org/entity/Q131459503,Elmacken
5593474710,http://www.wikidata.org/entity/Q116732413,Emperial
5593630469,http://www.wikidata.org/entity/Q123478401,Scandinavian Film Distribution
5593681587,http://www.wikidata.org/entity/Q106767060,Oktoberförlaget
5593943128,http://www.wikidata.org/entity/Q124485408,Connecting Stockholm
5594355678,http://www.wikidata.org/entity/Q125945906,Rplay Nordic Media AB
5594658196,http://www.wikidata.org/entity/Q56406432,Lea Bank
5595019059,http://www.wikidata.org/entity/Q136547424,Tonar Technologies AB
5655006152,http://www.wikidata.org/entity/Q136340173,Sparbanken Tranemo
60112600001,http://www.wikidata.org/entity/Q124637209,Swedish Ecstasy Film
7020003948,http://www.wikidata.org/entity/Q10685885,Sveriges Dramatikerförbund
7164035912,http://www.wikidata.org/entity/Q90883918,Starkeborg-Tofthagaskolans Ekonomiska Förening
7164056082,http://www.wikidata.org/entity/Q90882733,Daggkåpan Ekonomisk Förening
7164063872,http://www.wikidata.org/entity/Q90883286,Vejbystrands Skola Och Förskola Ekonomisk Förening
7164083417,http://www.wikidata.org/entity/Q90883683,Varbergs Montessoriskola Ekonomisk Förening
7164095262,http://www.wikidata.org/entity/Q125858829,Kooperativa föreningen Strid
7164221421,http://www.wikidata.org/entity/Q90883322,Kungsholmens Friskola Ekonomisk Förening
7164221470,http://www.wikidata.org/entity/Q90882227,Backeboskolan Ekonomisk Förening
7164225521,http://www.wikidata.org/entity/Q90883904,Gluntens Montessoriskola Ek För
7164263571,http://www.wikidata.org/entity/Q112305725,Föräldrakooperativet Björkbacken
7164367604,http://www.wikidata.org/entity/Q90883026,Trollebygdens Byaskolor Ekonomisk Förening
7164367695,http://www.wikidata.org/entity/Q90883205,Båstad Montessori Ekonomisk Förening
7164396918,http://www.wikidata.org/entity/Q90883863,"Ludvigsborgs Fristående Skola, Ek. Förening"
